session_duration,pages_viewed,purchase_amount,device,source,location,group,converted,customer_segment,ad_spend
228.4612448940976,4,59.98833706863991,mobile,referral,APAC,treatment,1,low,108.69775454000592
306.40522074553945,6,27.80222052548149,desktop,paid,US,control,0,low,408.9044986405348
265.94741712625597,2,36.00318495267314,mobile,organic,APAC,control,0,low,369.4221837139442
342.0321774494362,4,59.14167983854173,tablet,referral,EU,treatment,1,high,287.3462382181526
267.36880103488045,2,38.36957349715398,tablet,organic,EU,control,0,low,281.548891100201
277.69082833926103,8,56.63900500981871,mobile,referral,LATAM,control,1,medium,89.36582258791762
205.52296345272345,7,50.32396213683579,tablet,referral,US,treatment,0,high,345.13202685824336
277.38468403754615,2,64.62254604034729,mobile,direct,LATAM,control,0,low,460.06032008943487
178.80603366855217,5,47.09546083772211,desktop,organic,US,control,0,low,91.96021364961126
220.80485882571384,6,60.72541799572759,mobile,paid,US,control,0,medium,168.5801527920072
338.02073280721487,7,76.76021408061158,mobile,paid,APAC,treatment,1,low,456.03858804894446
339.2900079325416,7,64.34309669352076,desktop,organic,LATAM,treatment,0,medium,177.95475941890697
321.27287808924825,7,52.847545933855685,desktop,organic,EU,treatment,0,low,344.27465248096684
251.65119284353935,6,30.36710852161026,mobile,paid,EU,control,0,high,290.6681742244149
297.614432192901,5,54.608248654038654,mobile,paid,APAC,control,0,low,318.34742225173795
299.8198730454716,5,60.48399887813541,mobile,organic,APAC,control,0,low,237.1050057097639
242.08176554037286,8,53.53672666548102,mobile,paid,US,control,1,medium,184.99616174917
375.1699150883575,7,78.43270172795079,mobile,referral,APAC,treatment,1,low,71.84005282835103
343.86811452878356,4,69.16712403207596,mobile,referral,US,control,1,low,384.92642268237387
288.9517913085168,5,55.68273377152784,mobile,direct,US,control,0,low,385.74205798740206
301.34429194972654,8,60.86380711205838,mobile,paid,US,control,0,low,351.8265830354255
310.41914039737765,5,53.333698512608784,mobile,direct,EU,treatment,0,medium,339.63520465382925
197.91325657878548,2,36.23025842702177,mobile,referral,LATAM,treatment,1,medium,159.6727094753868
287.64113087397016,3,45.008610485296344,mobile,organic,EU,treatment,0,medium,60.055220194831044
265.90078760011005,7,61.97168027247854,tablet,organic,LATAM,treatment,0,medium,413.9219285984479
249.91899950525422,3,41.92408659901704,mobile,paid,US,control,0,low,271.0123410631221
285.9449853557023,8,47.76527494763061,tablet,paid,APAC,control,0,low,188.07715881617824
389.88432634247613,1,39.55163686096929,desktop,paid,APAC,control,0,medium,95.86935805125654
332.0421430633505,5,78.2009520386136,desktop,paid,EU,treatment,1,high,78.22471590562478
271.4410505108602,3,66.81492457418015,desktop,referral,EU,treatment,0,low,206.9900248078298
328.62913906780796,5,41.16131104859271,desktop,paid,EU,treatment,0,low,412.13167914512326
